index,episode_name,date,description,factcheck,length,name,role,message,talkshow,party,media,group
2073,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Hendrik Wüst,Ministerpräsident von Nordrhein-Westfalen (CDU),"",maischberger,CDU,,Politik
2074,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Boris Bondarew,ehemaliger russischer UN-Diplomat,"",maischberger,,,Internationales
2075,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Carsten Maschmeyer,Unternehmer,"",maischberger,,,Wirtschaft
2076,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Petra Gerster,langjährige Moderatorin der ZDF-„heute“-Nachrichten,"",maischberger,,ZDF,Journalismus
2077,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Friedrich Küppersbusch,Journalist und Fernsehproduzent,"",maischberger,,,Journalismus
2078,maischberger am 25.03.2025 | maischberger,2025-03-25,"Zu Gast: Hendrik Wüst (CDU), Boris Bondarew (ehem. russ. Diplomat), Carsten Maschmeyer (Unternehmer), Petra Gerster (Moderatorin und Autorin), Friedrich Küppersbusch (Journalist) und Angelika Hellemann (Politikredakteurin Bild-Zeitung).",true,75,Angelika Hellemann,stellvertretende Politik-Chefin der Bild-Zeitung,"",maischberger,,,Journalismus
2079,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Joschka Fischer,Ehemaliger Außenminister,"",maischberger,B90G,,Politik
2080,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Michael Kretschmer,Ministerpräsident des Freistaates Sachsen,"",maischberger,CDU,,Politik
2081,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Uli Hoeneß,Ehrenpräsident des FC Bayern München und Unternehmer,"",maischberger,,,Wirtschaft
2082,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Iris Sayram,Korrespondentin im ARD-Hauptstadtstudio,"",maischberger,,ARD,Journalismus
2083,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Theo Koll,Langjähriger Leiter des ZDF-Hauptstadtstudios,"",maischberger,,ZDF,Journalismus
2084,maischberger am 12.03.2025 | maischberger,2025-03-12,"Zu Gast: Joschka Fischer (B‘90/Grüne), Michael Kretschmer (CDU), Uli Hoeneß (Ehrenpräsident FC Bayern München), Theo Koll (Journalist und Moderator), Iris Sayram (ARD-Hauptstadtstudio) und Melanie Amann (Der Spiegel).",true,75,Melanie Amann,Stellvertretende Chefredakteurin des Spiegel,"",maischberger,,Spiegel,Journalismus
2085,maischberger am 28.05.2025 | maischberger,2025-05-28,"Zu Gast: Markus Söder, CSU (bayerischer Ministerpräsident), Klaus von Dohnanyi, SPD (langjähriger Spitzenpolitiker), Béla Réthy (Sportjournalist), Dagmar Rosenfeld (Media Pioneer) und Sonja Zekri (Süddeutsche Zeitung).",true,75,Markus Söder,Ministerpräsident des Freistaates Bayern,"",maischberger,CSU,,Politik
2086,maischberger am 28.05.2025 | maischberger,2025-05-28,"Zu Gast: Markus Söder, CSU (bayerischer Ministerpräsident), Klaus von Dohnanyi, SPD (langjähriger Spitzenpolitiker), Béla Réthy (Sportjournalist), Dagmar Rosenfeld (Media Pioneer) und Sonja Zekri (Süddeutsche Zeitung).",true,75,Klaus von Dohnanyi,langjähriger SPD-Politiker und ehemaliger Bundesminister,"",maischberger,SPD,,Politik
2087,maischberger am 28.05.2025 | maischberger,2025-05-28,"Zu Gast: Markus Söder, CSU (bayerischer Ministerpräsident), Klaus von Dohnanyi, SPD (langjähriger Spitzenpolitiker), Béla Réthy (Sportjournalist), Dagmar Rosenfeld (Media Pioneer) und Sonja Zekri (Süddeutsche Zeitung).",true,75,Béla Réthy,Sportjournalist,"",maischberger,,,Journalismus
2088,maischberger am 28.05.2025 | maischberger,2025-05-28,"Zu Gast: Markus Söder, CSU (bayerischer Ministerpräsident), Klaus von Dohnanyi, SPD (langjähriger Spitzenpolitiker), Béla Réthy (Sportjournalist), Dagmar Rosenfeld (Media Pioneer) und Sonja Zekri (Süddeutsche Zeitung).",true,75,Dagmar Rosenfeld,Herausgeberin von Media 'Pioneer',"",maischberger,,The Pioneer,Journalismus
2089,maischberger am 28.05.2025 | maischberger,2025-05-28,"Zu Gast: Markus Söder, CSU (bayerischer Ministerpräsident), Klaus von Dohnanyi, SPD (langjähriger Spitzenpolitiker), Béla Réthy (Sportjournalist), Dagmar Rosenfeld (Media Pioneer) und Sonja Zekri (Süddeutsche Zeitung).",true,75,Sonja Zekri,Kulturkorrespondentin der Süddeutschen Zeitung,"",maischberger,,Süddeutsche Zeitung,Journalismus
2090,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Norbert Röttgen,CDU-Außenpolitiker,"",maischberger,CDU,,Politik
2091,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Jan van Aken,Parteivorsitzender der Linken,"",maischberger,LINKE,,Politik
2092,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Heinrich von Pierer,langjähriger Spitzenmanager,"",maischberger,,,Wirtschaft
2093,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Oliver Kalkofe,Comedian und Schauspieler,"",maischberger,,,Kultur
2094,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Markus Feldenkirchen,Spiegel-Autor,"",maischberger,,Spiegel,Journalismus
2095,maischberger am 13.05.2025 | maischberger,2025-05-13,"Zu Gast: Norbert Röttgen (CDU), Jan van Aken (Die Linke), Heinrich von Pierer (ehem. Spitzenmanager), Oliver Kalkofe (Comedian und Schauspieler), Markus Feldenkirchen (Der Spiegel) und Julia Ruhs (Bayerischer Rundfunk).",true,75,Julia Ruhs,Reporterin beim Bayerischen Rundfunk,"",maischberger,,,Journalismus
2096,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Peer Steinbrück,ehemaliger Bundesfinanzminister und Ex-Kanzlerkandidat,"",maischberger,SPD,,Politik
2097,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Wolfgang Ischinger,ehemaliger Diplomat und Vorsitzender der Münchner Sicherheitskonferenz,"",maischberger,,,Internationales
2098,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Andrew Langer,konservativer Aktivist und Trump-Unterstützer,"",maischberger,,,Aktivismus
2099,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Petra Gerster,langjährige Moderatorin der ZDF-„heute“-Nachrichten,"",maischberger,,ZDF,Journalismus
2100,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Christoph Schwennicke,Politikchef bei t-online,"",maischberger,,T-Online,Journalismus
2101,maischberger am 20.05.2025 | maischberger,2025-05-20,"Mit Peer Steinbrück (SPD), Wolfgang Ischinger (Außenpolitik-Experte), Andrew Langer (Präsident Institute for Liberty), Petra Gerster (Moderatorin & Autorin), Christoph Schwennicke (t-online) und Victoria Reichelt (Journalistin).",true,75,Victoria Reichelt,Journalistin,"",maischberger,,,Journalismus
2102,maischberger am 04.03.2025 | maischberger,2025-03-04,"Zu Gast: Joachim Gauck (Bundespräsident a.D.), Manuela Schwesig, SPD (Ministerpräsidentin Mecklenburg-Vorpommern), Anja Kohl (ARD-Wirtschaftsexpertin), Robin Alexander (Die Welt) und Anna Lehmann (taz).",true,75,Joachim Gauck,Bundespräsident a.D.,"",maischberger,Parteilos,,Politik
2103,maischberger am 04.03.2025 | maischberger,2025-03-04,"Zu Gast: Joachim Gauck (Bundespräsident a.D.), Manuela Schwesig, SPD (Ministerpräsidentin Mecklenburg-Vorpommern), Anja Kohl (ARD-Wirtschaftsexpertin), Robin Alexander (Die Welt) und Anna Lehmann (taz).",true,75,Manuela Schwesig,"Ministerpräsidentin Mecklenburg-Vorpommern, SPD","",maischberger,SPD,,Politik
2104,maischberger am 04.03.2025 | maischberger,2025-03-04,"Zu Gast: Joachim Gauck (Bundespräsident a.D.), Manuela Schwesig, SPD (Ministerpräsidentin Mecklenburg-Vorpommern), Anja Kohl (ARD-Wirtschaftsexpertin), Robin Alexander (Die Welt) und Anna Lehmann (taz).",true,75,Anja Kohl,ARD-Wirtschaftsexpertin,"",maischberger,,ARD,Journalismus
2105,maischberger am 04.03.2025 | maischberger,2025-03-04,"Zu Gast: Joachim Gauck (Bundespräsident a.D.), Manuela Schwesig, SPD (Ministerpräsidentin Mecklenburg-Vorpommern), Anja Kohl (ARD-Wirtschaftsexpertin), Robin Alexander (Die Welt) und Anna Lehmann (taz).",true,75,Robin Alexander,"Die Welt, stellvertretender Chefredakteur","",maischberger,,Welt,Journalismus
2106,maischberger am 04.03.2025 | maischberger,2025-03-04,"Zu Gast: Joachim Gauck (Bundespräsident a.D.), Manuela Schwesig, SPD (Ministerpräsidentin Mecklenburg-Vorpommern), Anja Kohl (ARD-Wirtschaftsexpertin), Robin Alexander (Die Welt) und Anna Lehmann (taz).",true,75,Anna Lehmann,"taz, Leiterin des Parlamentsbüros","",maischberger,,TAZ,Journalismus
2107,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Lars Klingbeil,Parteivorsitzender der SPD,"",maischberger,SPD,,Politik
2108,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Norbert Röttgen,CDU-Außenpolitiker,"",maischberger,CDU,,Politik
2109,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Martin Richenhagen,Manager und ehem. Konzernchef,"",maischberger,,,Wirtschaft
2110,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Harald Lesch,Wissenschaftsjournalist,"",maischberger,,,Journalismus
2111,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Hannah Bethke,Journalistin bei Die Welt,"",maischberger,,Welt,Journalismus
2112,maischberger am 05.03.2025 | maischberger,2025-03-05,"Zu Gast: Lars Klingbeil (SPD), Norbert Röttgen (CDU), Martin Richenhagen (Manager und ehem. Konzernchef), Harald Lesch (Wissenschaftsjournalist), Hannah Bethke (Die Welt) und Markus Feldenkirchen (Der Spiegel).",true,75,Markus Feldenkirchen,Autor bei Der Spiegel,"",maischberger,,Spiegel,Journalismus
2113,maischberger am 30.04.2025 | maischberger,2025-04-30,"Zu Gast: Franz Müntefering (SPD), Rüdiger von Fritsch (ehem. Botschafter), Gudrun Engel (Leiterin ARD-Studio Washington), Denis Scheck (Literaturkritiker), Susanne Gaschke (Neue Zürcher Zeitung) und Yasmine M’Barek (Zeit Online).",true,75,Franz Müntefering,Ehemaliger Bundesminister und Vizekanzler,"",maischberger,SPD,,Politik
2114,maischberger am 30.04.2025 | maischberger,2025-04-30,"Zu Gast: Franz Müntefering (SPD), Rüdiger von Fritsch (ehem. Botschafter), Gudrun Engel (Leiterin ARD-Studio Washington), Denis Scheck (Literaturkritiker), Susanne Gaschke (Neue Zürcher Zeitung) und Yasmine M’Barek (Zeit Online).",true,75,Rüdiger von Fritsch,Ehemaliger deutscher Botschafter in Moskau,"",maischberger,,,Internationales
2115,maischberger am 30.04.2025 | maischberger,2025-04-30,"Zu Gast: Franz Müntefering (SPD), Rüdiger von Fritsch (ehem. Botschafter), Gudrun Engel (Leiterin ARD-Studio Washington), Denis Scheck (Literaturkritiker), Susanne Gaschke (Neue Zürcher Zeitung) und Yasmine M’Barek (Zeit Online).",true,75,Gudrun Engel,Leiterin des ARD-Studios in Washington,"",maischberger,,ARD,Journalismus
2116,maischberger am 30.04.2025 | maischberger,2025-04-30,"Zu Gast: Franz Müntefering (SPD), Rüdiger von Fritsch (ehem. Botschafter), Gudrun Engel (Leiterin ARD-Studio Washington), Denis Scheck (Literaturkritiker), Susanne Gaschke (Neue Zürcher Zeitung) und Yasmine M’Barek (Zeit Online).",true,75,Denis Scheck,Literaturkritiker und Moderator,"",maischberger,,,Kultur
2117,maischberger am 30.04.2025 | maischberger,2025-04-30,"Zu Gast: Franz Müntefering (SPD), Rüdiger von Fritsch (ehem. Botschafter), Gudrun Engel (Leiterin ARD-Studio Washington), Denis Scheck (Literaturkritiker), Susanne Gaschke (Neue Zürcher Zeitung) und Yasmine M’Barek (Zeit Online).",true,75,Susanne Gaschke,Autorin der Neuen Zürcher Zeitung,"",maischberger,,NZZ,Journalismus
